"","age","gender","split","final"
"16432",27,"M","01:56:06","04:35:18"
"16433",39,"M","01:58:41","04:35:18"
"16434",24,"W","01:58:35","04:35:18"
"16435",57,"W","02:01:53","04:35:19"
"16436",57,"M","01:56:44","04:35:19"
"16437",46,"W","02:01:31","04:35:19"
"16438",42,"M","01:51:42","04:35:19"
"16439",40,"M","01:53:06","04:35:19"
"16440",33,"M","01:59:16","04:35:19"
"16441",21,"M","01:55:07","04:35:20"
"16442",40,"M","02:07:49","04:35:20"
"16443",41,"M","01:50:46","04:35:21"
"16444",36,"M","01:48:46","04:35:22"
"16445",39,"M","01:55:26","04:35:22"
"16446",39,"M","02:05:52","04:35:22"
"16447",50,"M","01:52:38","04:35:22"
"16448",37,"M","02:00:11","04:35:22"
"16449",38,"W","02:09:53","04:35:22"
"16450",34,"M","02:02:23","04:35:23"
"16451",74,"M","02:03:49","04:35:24"
"16452",43,"M","01:53:27","04:35:24"
"16453",32,"M","01:59:56","04:35:24"
"16454",43,"W","02:05:13","04:35:24"
"16455",31,"W","01:57:13","04:35:24"
"16456",40,"M","01:55:46","04:35:24"
"16457",57,"W","01:53:51","04:35:24"
"16458",25,"M","01:53:25","04:35:25"
"16459",56,"W","01:49:00","04:35:25"
"16460",35,"W","01:57:56","04:35:25"
"16461",49,"M","02:01:55","04:35:25"
"16462",41,"M","01:44:44","04:35:25"
"16463",59,"M","01:47:18","04:35:26"
"16464",51,"W","01:52:35","04:35:26"
"16465",30,"M","02:01:01","04:35:26"
"16466",32,"M","02:04:29","04:35:26"
"16467",39,"M","02:02:36","04:35:27"
"16468",42,"W","01:57:47","04:35:27"
"16469",56,"M","01:57:59","04:35:27"
"16470",51,"W","02:11:21","04:35:28"
"16471",68,"M","01:58:49","04:35:28"
"16472",33,"M","01:55:52","04:35:28"
"16473",48,"M","01:55:28","04:35:29"
"16474",47,"M","01:58:13","04:35:29"
"16475",45,"W","02:03:05","04:35:29"
"16476",48,"M","01:55:44","04:35:29"
"16477",39,"W","02:03:43","04:35:29"
"16478",32,"W","02:06:27","04:35:29"
"16479",39,"M","01:59:18","04:35:29"
"16480",50,"W","01:54:23","04:35:29"
"16481",26,"M","01:53:09","04:35:30"
"16482",32,"M","02:03:03","04:35:30"
"16483",43,"M","01:44:21","04:35:30"
"16484",30,"W","01:58:12","04:35:31"
"16485",59,"M","02:00:14","04:35:31"
"16486",47,"M","01:54:59","04:35:31"
"16487",39,"M","02:05:18","04:35:31"
"16488",41,"M","02:02:03","04:35:32"
"16489",32,"W","02:04:09","04:35:32"
"16490",36,"W","02:07:05","04:35:32"
"16491",38,"M","01:57:43","04:35:32"
"16492",49,"M","01:58:18","04:35:32"
"16493",53,"M","01:54:12","04:35:32"
"16494",51,"M","01:54:46","04:35:33"
"16495",53,"M","02:07:28","04:35:33"
"16496",40,"W","01:51:46","04:35:33"
"16497",44,"M","01:51:28","04:35:33"
"16498",44,"M","01:58:06","04:35:33"
"16499",61,"M","01:52:00","04:35:34"
"16500",40,"W","02:04:04","04:35:34"
"16501",27,"W","02:02:33","04:35:34"
"16502",33,"M","02:09:57","04:35:35"
"16503",26,"W","02:12:03","04:35:36"
"16504",25,"W","02:00:30","04:35:36"
"16505",39,"W","01:59:18","04:35:36"
"16506",27,"M","01:55:08","04:35:36"
"16507",37,"M","02:10:59","04:35:37"
"16508",36,"M","01:50:45","04:35:37"
"16509",58,"M","01:54:24","04:35:37"
"16510",28,"W","02:01:26","04:35:37"
"16511",49,"M","01:54:08","04:35:37"
"16512",53,"M","01:55:48","04:35:38"
"16513",61,"M","02:04:18","04:35:38"
"16514",52,"M","01:57:59","04:35:38"
"16515",65,"M","02:04:30","04:35:38"
"16516",31,"M","01:56:52","04:35:38"
"16517",24,"M","02:00:23","04:35:39"
"16518",36,"M","01:58:52","04:35:39"
"16519",35,"M","01:47:33","04:35:40"
"16520",32,"M","01:50:55","04:35:40"
"16521",49,"M","02:04:47","04:35:40"
"16522",29,"W","02:02:22","04:35:40"
"16523",27,"M","01:57:14","04:35:41"
"16524",29,"M","01:56:30","04:35:41"
"16525",43,"M","01:58:47","04:35:41"
"16526",54,"M","02:06:09","04:35:42"
"16527",27,"W","02:08:37","04:35:42"
"16528",29,"M","01:51:07","04:35:42"
"16529",42,"W","02:00:15","04:35:42"
"16530",53,"W","02:06:28","04:35:43"
"16531",25,"W","01:59:48","04:35:43"
"16532",32,"W","02:04:01","04:35:43"
"16533",38,"M","01:56:04","04:35:44"
"16534",33,"M","01:49:16","04:35:44"
"16535",37,"W","02:01:46","04:35:44"
"16536",22,"M","01:45:32","04:35:44"
"16537",29,"W","01:54:24","04:35:45"
"16538",44,"M","01:53:30","04:35:45"
"16539",41,"M","01:54:41","04:35:46"
"16540",49,"M","01:47:11","04:35:46"
"16541",23,"W","02:04:50","04:35:46"
"16542",29,"W","02:16:04","04:35:46"
"16543",48,"W","01:57:14","04:35:46"
"16544",51,"M","01:59:52","04:35:46"
"16545",25,"M","02:04:55","04:35:47"
"16546",35,"W","01:55:26","04:35:47"
"16547",29,"W","02:02:57","04:35:47"
"16548",29,"M","02:00:48","04:35:48"
"16549",45,"M","01:57:52","04:35:48"
"16550",45,"M","01:51:36","04:35:48"
"16551",37,"M","02:05:10","04:35:48"
"16552",30,"W","01:58:44","04:35:49"
"16553",50,"W","01:58:36","04:35:49"
"16554",25,"W","01:59:59","04:35:49"
"16555",58,"M","02:08:28","04:35:50"
"16556",40,"M","02:00:36","04:35:50"
"16557",17,"W","01:53:18","04:35:50"
"16558",48,"M","02:03:11","04:35:50"
"16559",54,"W","02:11:13","04:35:50"
"16560",38,"W","01:59:59","04:35:51"
"16561",37,"M","01:48:17","04:35:51"
"16562",37,"M","01:58:51","04:35:51"
"16563",40,"M","01:50:22","04:35:52"
"16564",47,"M","01:49:38","04:35:52"
"16565",19,"M","01:54:17","04:35:52"
"16566",38,"M","01:56:28","04:35:53"
"16567",62,"M","02:00:05","04:35:53"
"16568",35,"M","01:57:48","04:35:53"
"16569",61,"M","02:01:01","04:35:53"
"16570",36,"M","01:55:34","04:35:54"
"16571",38,"M","01:52:39","04:35:54"
"16572",32,"W","01:59:41","04:35:54"
"16573",35,"W","01:51:09","04:35:54"
"16574",40,"M","01:54:29","04:35:54"
"16575",49,"M","01:59:08","04:35:54"
"16576",28,"M","01:58:06","04:35:54"
"16577",51,"M","02:03:16","04:35:55"
"16578",38,"W","02:00:58","04:35:56"
"16579",25,"W","02:10:39","04:35:56"
"16580",36,"W","02:06:19","04:35:56"
"16581",60,"M","01:53:25","04:35:56"
"16582",49,"W","02:06:49","04:35:56"
"16583",49,"W","02:04:06","04:35:57"
"16584",30,"W","02:07:10","04:35:57"
"16585",50,"W","01:52:27","04:35:57"
"16586",44,"M","01:59:48","04:35:57"
"16587",47,"M","02:04:35","04:35:58"
"16588",35,"W","02:08:12","04:35:58"
"16589",41,"M","01:58:08","04:35:59"
"16590",39,"W","02:09:43","04:35:59"
"16591",43,"M","02:00:26","04:35:59"
"16592",50,"M","02:17:32","04:35:59"
"16593",41,"M","01:50:04","04:36:00"
"16594",42,"M","01:56:40","04:36:00"
"16595",50,"M","02:02:26","04:36:00"
"16596",39,"W","02:03:50","04:36:00"
"16597",40,"M","01:52:06","04:36:01"
"16598",42,"M","02:06:03","04:36:01"
"16599",31,"M","02:00:56","04:36:02"
"16600",43,"M","01:45:02","04:36:02"
"16601",27,"W","02:02:41","04:36:02"
"16602",38,"M","01:59:54","04:36:03"
"16603",51,"M","01:56:34","04:36:03"
"16604",32,"M","01:40:42","04:36:03"
"16605",55,"M","01:59:48","04:36:03"
"16606",51,"M","02:00:04","04:36:03"
"16607",30,"W","02:06:37","04:36:03"
"16608",39,"M","01:51:21","04:36:04"
"16609",51,"M","01:57:49","04:36:04"
"16610",38,"W","02:05:13","04:36:04"
"16611",44,"W","02:01:44","04:36:04"
"16612",23,"M","02:09:01","04:36:04"
"16613",40,"M","01:57:22","04:36:04"
"16614",44,"W","02:04:37","04:36:05"
"16615",54,"W","02:00:37","04:36:05"
"16616",57,"M","01:57:38","04:36:05"
"16617",41,"M","01:45:46","04:36:05"
"16618",31,"W","02:02:33","04:36:05"
"16619",51,"M","01:58:32","04:36:06"
"16620",22,"M","01:54:23","04:36:06"
"16621",32,"M","02:03:47","04:36:06"
"16622",33,"M","01:52:16","04:36:06"
"16623",51,"M","02:00:01","04:36:07"
"16624",41,"M","02:00:00","04:36:07"
"16625",28,"M","02:04:59","04:36:07"
"16626",29,"M","01:51:56","04:36:07"
"16627",35,"M","01:57:10","04:36:08"
"16628",42,"M","01:56:47","04:36:08"
"16629",28,"W","02:02:15","04:36:09"
"16630",31,"M","02:01:47","04:36:09"
"16631",30,"M","02:02:01","04:36:09"
"16632",52,"M","01:58:18","04:36:09"
"16633",33,"W","02:01:07","04:36:10"
"16634",50,"W","02:06:40","04:36:10"
"16635",61,"M","02:01:23","04:36:10"
"16636",52,"M","01:50:35","04:36:11"
"16637",41,"W","01:59:40","04:36:11"
"16638",41,"M","01:59:12","04:36:12"
"16639",29,"M","01:53:55","04:36:12"
"16640",45,"M","02:01:23","04:36:12"
"16641",48,"M","01:57:25","04:36:12"
"16642",37,"W","01:58:40","04:36:12"
"16643",50,"W","01:59:48","04:36:13"
"16644",41,"W","02:07:16","04:36:13"
"16645",35,"M","02:02:12","04:36:13"
"16646",22,"W","02:01:11","04:36:13"
"16647",44,"W","02:08:03","04:36:13"
"16648",47,"M","01:47:55","04:36:13"
"16649",60,"M","01:58:21","04:36:14"
"16650",38,"M","01:57:50","04:36:14"
"16651",34,"W","01:54:13","04:36:14"
"16652",27,"W","02:03:53","04:36:14"
"16653",47,"M","01:57:26","04:36:14"
"16654",28,"M","01:53:22","04:36:15"
"16655",50,"M","01:56:34","04:36:15"
"16656",44,"M","01:53:23","04:36:15"
"16657",29,"M","02:06:05","04:36:15"
"16658",32,"M","02:05:53","04:36:16"
"16659",48,"W","01:59:32","04:36:16"
"16660",26,"W","02:16:36","04:36:16"
"16661",50,"W","01:53:33","04:36:17"
"16662",38,"M","02:03:39","04:36:18"
"16663",42,"W","02:04:06","04:36:18"
"16664",55,"M","02:09:48","04:36:18"
"16665",40,"W","02:01:23","04:36:18"
"16666",54,"M","01:56:37","04:36:18"
"16667",30,"M","01:56:45","04:36:19"
"16668",53,"W","02:03:44","04:36:19"
"16669",40,"W","02:04:24","04:36:20"
"16670",41,"W","01:55:47","04:36:20"
"16671",47,"W","02:03:59","04:36:20"
"16672",33,"M","01:47:26","04:36:20"
"16673",23,"M","01:46:21","04:36:20"
"16674",34,"W","02:08:01","04:36:21"
"16675",42,"M","01:52:14","04:36:22"
"16676",43,"M","02:03:52","04:36:22"
"16677",35,"W","02:04:13","04:36:22"
"16678",26,"M","01:57:37","04:36:22"
"16679",33,"W","02:02:21","04:36:22"
"16680",57,"M","01:52:04","04:36:23"
"16681",30,"M","02:01:13","04:36:23"
"16682",40,"M","01:54:55","04:36:23"
"16683",38,"M","02:09:01","04:36:23"
"16684",31,"M","02:01:33","04:36:24"
"16685",39,"M","01:55:30","04:36:24"
"16686",42,"M","02:03:58","04:36:24"
"16687",28,"W","02:02:43","04:36:25"
"16688",27,"W","02:03:03","04:36:26"
"16689",48,"M","02:02:21","04:36:26"
"16690",51,"M","02:04:19","04:36:26"
"16691",32,"M","02:05:02","04:36:27"
"16692",28,"W","02:00:17","04:36:27"
"16693",41,"M","01:55:51","04:36:27"
"16694",52,"M","01:59:51","04:36:27"
"16695",36,"M","01:59:54","04:36:27"
"16696",63,"M","01:54:19","04:36:28"
"16697",40,"M","01:54:45","04:36:28"
"16698",50,"M","01:58:36","04:36:28"
"16699",33,"M","01:57:50","04:36:28"
"16700",40,"M","01:51:38","04:36:28"
"16701",44,"M","01:56:39","04:36:29"
"16702",45,"W","02:07:56","04:36:29"
"16703",46,"W","02:03:35","04:36:30"
"16704",40,"M","02:00:34","04:36:30"
"16705",28,"M","01:57:40","04:36:30"
"16706",35,"M","01:55:32","04:36:31"
"16707",39,"W","01:56:29","04:36:31"
"16708",32,"M","01:57:23","04:36:31"
"16709",40,"M","02:03:24","04:36:31"
"16710",31,"M","01:56:58","04:36:32"
"16711",35,"M","01:51:31","04:36:32"
"16712",28,"M","02:00:14","04:36:32"
"16713",42,"M","01:49:00","04:36:32"
"16714",29,"M","01:59:47","04:36:32"
"16715",35,"M","01:53:33","04:36:33"
"16716",54,"M","01:58:46","04:36:33"
"16717",26,"W","02:04:38","04:36:33"
"16718",41,"W","02:04:53","04:36:33"
"16719",34,"W","02:08:17","04:36:33"
"16720",37,"M","01:59:30","04:36:33"
"16721",47,"M","01:50:29","04:36:34"
"16722",43,"M","01:54:25","04:36:34"
"16723",32,"M","01:43:17","04:36:35"
"16724",43,"W","02:07:58","04:36:35"
"16725",30,"W","01:56:31","04:36:35"
"16726",43,"M","01:51:27","04:36:35"
"16727",31,"M","01:55:38","04:36:35"
"16728",27,"M","01:51:15","04:36:35"
"16729",49,"M","01:54:26","04:36:36"
"16730",24,"M","01:53:43","04:36:36"
"16731",39,"M","01:58:09","04:36:36"
"16732",26,"W","01:59:52","04:36:36"
"16733",38,"M","01:57:32","04:36:36"
"16734",32,"W","01:52:58","04:36:37"
"16735",42,"M","02:03:22","04:36:37"
"16736",71,"M","01:59:44","04:36:38"
"16737",36,"M","01:54:41","04:36:38"
"16738",38,"W","01:52:40","04:36:39"
"16739",50,"W","01:56:03","04:36:39"
"16740",37,"W","01:53:58","04:36:39"
"16741",53,"M","02:01:23","04:36:39"
"16742",32,"M","01:54:57","04:36:39"
"16743",56,"M","01:59:28","04:36:40"
"16744",32,"W","02:06:25","04:36:40"
"16745",58,"M","01:59:10","04:36:40"
"16746",38,"M","01:57:37","04:36:40"
"16747",59,"M","02:04:49","04:36:41"
"16748",34,"M","01:53:31","04:36:41"
"16749",28,"M","02:06:02","04:36:41"
"16750",33,"W","01:52:56","04:36:41"
"16751",41,"M","02:01:10","04:36:42"
"16752",33,"M","01:53:44","04:36:42"
"16753",40,"M","01:49:17","04:36:42"
"16754",28,"M","02:03:30","04:36:42"
"16755",46,"M","01:57:27","04:36:43"
"16756",35,"M","01:53:13","04:36:43"
"16757",37,"M","02:09:04","04:36:44"
"16758",37,"M","02:07:26","04:36:44"
"16759",33,"M","01:58:50","04:36:44"
"16760",61,"M","02:05:40","04:36:44"
"16761",42,"W","01:57:59","04:36:44"
"16762",29,"W","02:08:38","04:36:44"
"16763",36,"M","01:51:38","04:36:45"
"16764",43,"M","02:06:09","04:36:45"
"16765",48,"W","02:01:18","04:36:45"
"16766",59,"M","01:52:35","04:36:46"
"16767",42,"W","02:09:00","04:36:46"
"16768",51,"M","02:01:47","04:36:47"
"16769",35,"W","02:04:27","04:36:47"
"16770",41,"M","01:57:09","04:36:47"
"16771",44,"M","02:07:04","04:36:47"
"16772",31,"W","01:58:06","04:36:47"
"16773",61,"M","01:50:59","04:36:47"
"16774",39,"M","01:56:06","04:36:47"
"16775",30,"M","02:06:09","04:36:48"
"16776",42,"M","01:59:49","04:36:48"
"16777",40,"W","01:52:56","04:36:48"
"16778",25,"W","02:01:40","04:36:49"
"16779",29,"M","02:04:33","04:36:49"
"16780",45,"M","01:51:34","04:36:49"
"16781",55,"M","01:59:26","04:36:50"
"16782",41,"M","02:02:22","04:36:51"
"16783",34,"M","02:01:30","04:36:51"
"16784",32,"M","01:55:32","04:36:51"
"16785",32,"M","01:52:36","04:36:52"
"16786",45,"M","02:00:41","04:36:52"
"16787",51,"W","02:00:29","04:36:52"
"16788",24,"M","01:50:07","04:36:53"
"16789",34,"W","01:54:38","04:36:53"
"16790",42,"M","02:04:49","04:36:53"
"16791",23,"W","01:47:40","04:36:53"
"16792",27,"M","01:56:09","04:36:53"
"16793",27,"W","02:03:52","04:36:54"
"16794",50,"M","01:55:11","04:36:54"
"16795",24,"M","02:02:25","04:36:54"
"16796",50,"M","01:57:49","04:36:54"
"16797",37,"W","02:05:43","04:36:54"
"16798",58,"W","02:05:47","04:36:55"
"16799",33,"M","01:56:49","04:36:55"
"16800",30,"M","01:50:48","04:36:56"
"16801",25,"M","02:00:26","04:36:56"
"16802",22,"W","02:09:23","04:36:56"
"16803",47,"M","01:57:30","04:36:56"
"16804",46,"W","01:58:29","04:36:56"
"16805",43,"W","02:07:15","04:36:57"
"16806",37,"M","01:52:13","04:36:57"
"16807",42,"M","02:03:22","04:36:57"
"16808",53,"M","02:04:56","04:36:57"
"16809",50,"M","02:02:13","04:36:57"
"16810",52,"M","01:56:37","04:36:57"
"16811",39,"M","01:56:39","04:36:57"
"16812",51,"M","01:57:04","04:36:57"
"16813",27,"W","01:55:09","04:36:57"
"16814",27,"M","02:07:11","04:36:57"
"16815",40,"M","02:06:39","04:36:57"
"16816",26,"W","01:57:20","04:36:57"
"16817",31,"M","01:52:16","04:36:58"
"16818",24,"W","02:04:12","04:36:58"
"16819",49,"M","01:57:25","04:36:58"
"16820",50,"M","01:57:00","04:36:59"
"16821",41,"M","02:00:48","04:36:59"
"16822",25,"M","01:59:56","04:36:59"
"16823",28,"M","02:03:49","04:36:59"
"16824",55,"M","01:54:10","04:37:00"
"16825",36,"M","01:50:29","04:37:00"
"16826",25,"M","02:14:47","04:37:00"
"16827",56,"W","02:02:37","04:37:00"
"16828",37,"M","01:46:20","04:37:00"
"16829",50,"M","01:58:41","04:37:00"
"16830",44,"M","02:00:58","04:37:01"
"16831",26,"W","02:01:14","04:37:01"
"16832",27,"M","01:52:25","04:37:01"
"16833",28,"W","01:57:17","04:37:01"
"16834",34,"W","02:05:59","04:37:01"
"16835",50,"M","01:53:28","04:37:01"
"16836",42,"M","01:54:24","04:37:02"
"16837",62,"M","01:58:07","04:37:02"
"16838",50,"M","02:06:29","04:37:02"
"16839",54,"M","01:55:42","04:37:02"
"16840",25,"W","01:59:06","04:37:02"
"16841",32,"M","01:49:51","04:37:03"
"16842",30,"W","02:02:31","04:37:03"
"16843",43,"M","02:03:48","04:37:03"
"16844",42,"M","02:07:17","04:37:03"
"16845",35,"W","01:56:19","04:37:03"
"16846",51,"M","01:56:19","04:37:03"
"16847",37,"M","02:00:42","04:37:04"
"16848",41,"M","01:51:01","04:37:04"
"16849",28,"M","01:52:00","04:37:04"
"16850",50,"M","01:59:22","04:37:05"
"16851",40,"M","01:53:09","04:37:05"
"16852",55,"M","02:03:23","04:37:05"
"16853",61,"M","01:56:18","04:37:05"
"16854",39,"M","02:00:51","04:37:06"
"16855",49,"M","01:53:23","04:37:06"
"16856",41,"M","02:00:50","04:37:06"
"16857",40,"W","02:00:12","04:37:06"
"16858",52,"M","01:52:13","04:37:06"
"16859",40,"W","02:07:18","04:37:06"
"16860",39,"M","02:00:02","04:37:07"
"16861",55,"M","01:57:36","04:37:07"
"16862",25,"W","02:00:45","04:37:07"
"16863",31,"W","02:01:20","04:37:07"
"16864",54,"W","02:02:25","04:37:07"
"16865",37,"M","01:59:45","04:37:07"
"16866",35,"W","02:02:24","04:37:07"
"16867",40,"M","02:02:44","04:37:07"
"16868",45,"M","02:10:02","04:37:08"
"16869",50,"M","01:55:42","04:37:08"
"16870",58,"M","01:49:18","04:37:08"
"16871",33,"M","01:52:56","04:37:08"
"16872",42,"M","01:52:27","04:37:08"
"16873",37,"M","01:51:38","04:37:09"
"16874",45,"M","01:57:38","04:37:09"
"16875",48,"M","02:02:42","04:37:09"
"16876",47,"M","01:57:13","04:37:09"
"16877",49,"W","02:00:10","04:37:09"
"16878",45,"M","02:01:58","04:37:10"
"16879",48,"M","02:03:22","04:37:10"
"16880",37,"M","01:56:43","04:37:10"
"16881",50,"M","01:56:28","04:37:11"
"16882",29,"M","01:55:23","04:37:11"
"16883",29,"M","01:56:36","04:37:11"
"16884",41,"W","02:00:07","04:37:12"
"16885",36,"M","01:59:10","04:37:12"
"16886",49,"W","02:03:35","04:37:12"
"16887",42,"M","01:56:14","04:37:12"
"16888",36,"M","01:51:49","04:37:12"
"16889",28,"W","01:56:30","04:37:13"
"16890",39,"M","02:00:58","04:37:13"
"16891",30,"M","01:56:56","04:37:13"
"16892",41,"M","01:49:19","04:37:13"
"16893",50,"M","01:58:15","04:37:13"
"16894",44,"W","02:05:41","04:37:14"
"16895",27,"W","02:00:43","04:37:15"
"16896",25,"W","01:57:48","04:37:15"
"16897",40,"M","01:52:04","04:37:15"
"16898",44,"M","02:03:28","04:37:15"
"16899",52,"M","01:59:15","04:37:16"
"16900",32,"M","01:58:41","04:37:16"
"16901",29,"W","02:01:10","04:37:16"
"16902",37,"W","02:01:01","04:37:16"
"16903",50,"M","01:56:29","04:37:16"
"16904",40,"W","02:00:57","04:37:17"
"16905",44,"W","02:03:32","04:37:17"
"16906",43,"W","01:50:14","04:37:17"
"16907",29,"W","02:03:49","04:37:17"
"16908",41,"M","01:58:05","04:37:18"
"16909",26,"M","02:01:23","04:37:18"
"16910",32,"W","01:53:46","04:37:18"
"16911",45,"W","02:06:16","04:37:19"
"16912",29,"M","02:04:07","04:37:19"
"16913",45,"M","01:47:11","04:37:19"
"16914",37,"M","01:57:10","04:37:19"
"16915",35,"M","02:03:21","04:37:19"
"16916",31,"M","01:59:41","04:37:19"
"16917",49,"M","01:57:11","04:37:20"
"16918",23,"M","01:42:27","04:37:21"
"16919",49,"M","01:59:16","04:37:21"
"16920",40,"M","01:52:13","04:37:21"
"16921",39,"M","02:01:41","04:37:21"
"16922",28,"W","02:00:44","04:37:21"
"16923",42,"M","01:55:09","04:37:21"
"16924",42,"W","01:52:51","04:37:21"
"16925",46,"M","01:45:26","04:37:21"
"16926",40,"W","02:00:50","04:37:21"
"16927",53,"M","02:02:13","04:37:21"
"16928",53,"M","01:51:57","04:37:21"
"16929",41,"M","01:58:10","04:37:22"
"16930",44,"M","02:00:03","04:37:22"
"16931",51,"M","02:03:11","04:37:22"
"16932",39,"M","01:56:48","04:37:23"
"16933",46,"W","02:11:52","04:37:23"
"16934",32,"W","02:02:34","04:37:23"
"16935",61,"W","02:01:56","04:37:23"
"16936",42,"W","01:59:20","04:37:23"
"16937",53,"M","02:04:55","04:37:23"
"16938",29,"W","02:04:18","04:37:23"
"16939",28,"M","02:00:15","04:37:23"
"16940",28,"W","02:05:29","04:37:24"
"16941",40,"M","01:57:09","04:37:24"
"16942",56,"M","02:04:40","04:37:24"
"16943",59,"M","01:50:06","04:37:24"
"16944",43,"W","01:55:26","04:37:24"
"16945",34,"M","01:58:22","04:37:24"
"16946",48,"M","02:04:53","04:37:25"
"16947",43,"M","02:01:18","04:37:25"
"16948",35,"M","02:02:58","04:37:25"
"16949",44,"M","02:05:23","04:37:25"
"16950",41,"M","01:54:21","04:37:26"
"16951",29,"W","01:58:24","04:37:26"
"16952",42,"M","01:54:30","04:37:26"
"16953",46,"M","01:41:10","04:37:26"
"16954",42,"M","01:55:12","04:37:27"
"16955",28,"W","01:53:06","04:37:27"
"16956",59,"M","01:56:49","04:37:27"
"16957",40,"M","02:03:40","04:37:28"
"16958",32,"W","02:01:36","04:37:28"
"16959",52,"W","02:08:12","04:37:28"
"16960",46,"M","01:47:17","04:37:29"
"16961",43,"M","01:53:57","04:37:29"
"16962",61,"M","02:01:01","04:37:29"
"16963",53,"M","02:14:17","04:37:30"
"16964",57,"M","02:02:33","04:37:30"
"16965",33,"W","02:06:33","04:37:30"
"16966",41,"W","01:57:57","04:37:30"
"16967",28,"W","02:01:20","04:37:30"
"16968",45,"M","02:02:53","04:37:31"
"16969",39,"W","01:55:43","04:37:31"
"16970",41,"M","02:01:00","04:37:31"
"16971",41,"M","02:00:06","04:37:31"
"16972",45,"M","01:51:08","04:37:32"
"16973",45,"M","01:57:47","04:37:33"
"16974",43,"W","01:55:55","04:37:33"
"16975",47,"M","01:46:48","04:37:33"
"16976",59,"M","01:56:25","04:37:34"
"16977",52,"M","02:02:44","04:37:34"
"16978",43,"W","02:03:50","04:37:35"
"16979",30,"M","02:03:52","04:37:35"
"16980",42,"W","02:02:58","04:37:35"
"16981",31,"M","01:56:13","04:37:35"
"16982",46,"W","02:00:57","04:37:35"
"16983",46,"M","02:13:40","04:37:35"
"16984",42,"W","02:00:34","04:37:35"
"16985",45,"M","01:51:31","04:37:35"
"16986",46,"M","01:56:21","04:37:35"
"16987",46,"M","02:00:23","04:37:36"
"16988",29,"M","01:58:16","04:37:36"
"16989",21,"M","01:58:47","04:37:36"
"16990",44,"W","02:05:08","04:37:36"
"16991",46,"W","02:02:30","04:37:36"
"16992",24,"W","01:55:40","04:37:36"
"16993",54,"M","01:59:10","04:37:37"
"16994",32,"M","02:04:37","04:37:37"
"16995",30,"W","01:55:09","04:37:37"
"16996",20,"W","01:58:43","04:37:37"
"16997",37,"M","02:02:09","04:37:38"
"16998",66,"M","02:05:23","04:37:38"
"16999",45,"M","01:58:28","04:37:39"
"17000",42,"W","02:10:20","04:37:39"
"17001",41,"W","02:05:42","04:37:39"
"17002",32,"W","02:01:38","04:37:39"
"17003",58,"W","02:06:22","04:37:39"
"17004",53,"M","02:03:08","04:37:40"
"17005",50,"M","01:58:25","04:37:40"
"17006",48,"W","02:03:42","04:37:40"
"17007",42,"W","02:09:48","04:37:40"
"17008",47,"M","02:05:04","04:37:41"
"17009",41,"M","02:07:08","04:37:41"
"17010",36,"W","01:59:08","04:37:41"
"17011",28,"W","01:59:00","04:37:42"
"17012",34,"W","01:53:41","04:37:42"
"17013",34,"M","02:05:01","04:37:43"
